Kalınlık;Renk Değer;Kağıt Renk;Pres Plaka Yüzey;Melamin Pres Hatları;Max üst yoğ.kg/m3;Min. Orta. Kg/m3;Max alt yoğ.kg/m3;Üre Jel Süresi (Emprenye);Melamin Jel Süresi (Ceketleme);Sağ (%Reçine);Sağ (%Nem);Orta (%Reçine);Orta (%Nem);Sol (%Reçine);Sol (%Nem);Plaka Sıcaklıkları Min;Plaka Sıcaklıkları Max;Özgül Basınç Min;Özgül Basınç Max;Anlık Duruş;Ölü Zaman Minimum;Ölü Zaman Maximum;Presleme Süresi Min;Presleme Süresi Max
18;191;KAPLAN;GÖLGE;M7;986,7;502,9;1018;3,26;7;66,44;6,795;62,67;7,14;65;6,9;173,1;199,7;21,12;31,43;48,6;14,07;22,29;23,46;38,93
18;191;KAPLAN;GÖLGE;M2;947,7;520,7;958,4;4,36;7,32;66,74;6,422;64,03;6,69;65,5;7;162;183,4;26,64;32,64;52,45;14,21;21,96;29,94;31,96
18;191;KAPLAN;GÖLGE;M12;948,1;486,5;907,8;5,48;2,52;62,16;6,874;62,36;5,57;63,8;6,1;143,3;199,6;28,03;32,4;54,31;13,05;22,7;24,68;39,22
18;191;KAPLAN;GÖLGE;M13;908,6;529,4;959,3;5,01;7,64;62,39;6,489;64,8;5,87;65,5;6,1;178,4;201;26,62;38,9;54,41;13,51;21,51;26,09;34,42
18;191;KAPLAN;GÖLGE;M7;887,7;486,2;985,5;4,63;3,62;62,45;6,473;62,34;5,3;63,3;6,5;150,7;170,6;26,89;54,12;46,45;12,63;21,54;21,27;39,46
18;191;KAPLAN;GÖLGE;M2;921,3;526,9;913,5;3,09;3,34;66,46;6,424;64,93;7,97;64,4;6,6;147;154,4;27,62;37,08;54,52;14,04;22,3;28,74;34,44
18;191;KAPLAN;GÖLGE;M12;907,8;533,7;1000,6;5,32;4,77;66,44;6,623;63,86;6,99;64,1;6,7;158,8;154,5;29,52;41,38;57,94;14,69;21,13;27,62;38,73
18;191;KAPLAN;GÖLGE;M13;917,1;498,2;1013,5;3,13;5,19;63,83;7,011;63,53;7,75;65,3;6,1;150,4;205,1;25,06;47,2;57,67;13,17;22,03;27,49;34,89
18;191;KAPLAN;GÖLGE;M7;951,6;538,3;952,2;4,09;4,03;62,88;6,851;62,82;5,55;65,9;6,4;174,5;200,8;27,78;41,58;47,96;14,2;21,53;27,64;39,92
18;191;KAPLAN;GÖLGE;M2;886,3;551,6;924,1;5,36;2,77;63,16;6,799;62,04;6,82;64,7;6,5;140,7;161,8;25,6;37,29;57,25;12,06;21,18;29,03;31,55
18;191;KAPLAN;GÖLGE;M12;928,1;565;1017,2;3,08;8,2;62,97;7,893;63,29;6,31;65,5;7;143,8;169,9;28,12;53,85;47,31;14,85;22,03;20,93;32,94
18;191;KAPLAN;GÖLGE;M13;910,5;549,7;928,5;5,11;5,77;64,92;6,578;62,4;6,53;65;7;165,9;212,5;20,64;59,2;52,87;14,32;22,15;26,91;35,5
18;191;KAPLAN;GÖLGE;M7;1011,3;500,8;914,5;2,53;2,61;64,18;7,682;65,27;7,21;64,9;6,4;168;194;21,15;30,35;58,99;12,38;22,56;25,33;39,59
18;191;KAPLAN;GÖLGE;M2;988,9;565,8;949,8;3,92;7,23;62,85;7,529;64,86;5,96;65,2;7;144,1;191,6;28,26;45,72;58,41;13,66;22,9;27,32;38,45
18;191;KAPLAN;GÖLGE;M12;918,2;549,2;986,2;2,52;6,77;65,77;7,439;65,79;5,19;64,6;7;151,6;174,7;24,75;51,71;50,73;14,3;21,09;20,11;37,25
18;191;KAPLAN;GÖLGE;M13;937,5;517,3;1026,3;2,52;6,98;64,95;6,839;65,72;6,9;65,3;6,3;186,7;210,2;25,12;58,16;52,97;12,65;22,12;26,64;36,39
18;191;KAPLAN;GÖLGE;M7;950,3;492,1;970,7;4,09;3,65;62,12;7,537;64,55;5,01;64,4;6,6;151,3;178,7;21,18;59,52;50,92;12,87;21,7;25,3;36,35
18;191;KAPLAN;GÖLGE;M2;971,2;542,4;1004,8;4,15;6,56;62,45;7,42;64,96;6,21;63,8;6;143,6;211,9;27,93;38,69;59,79;12,54;21,08;26,63;37,17
18;191;KAPLAN;GÖLGE;M12;993,1;548,1;1026,2;4,13;5,24;65,04;6,975;62,82;5,61;63,8;6,8;189,2;169,4;26,38;37,79;58,62;12,45;22,81;25,01;37,33
18;191;KAPLAN;GÖLGE;M13;894,7;514,1;1026,5;3,83;2,77;63,78;7,637;64,3;7,38;65,2;6,4;163,9;211,3;27,26;53,41;56,28;13,69;21,06;29,87;38,31
18;191;KAPLAN;GÖLGE;M7;930,5;578,3;936;3,16;2,94;65,29;6,391;65,64;7,29;65,2;6,8;169,4;197,8;25,65;32,13;53,35;13,57;22,28;28,02;35,61
18;191;KAPLAN;GÖLGE;M2;983,3;503;1023,3;5;3,54;64,67;6,799;62,97;5,91;64,9;6,9;147;182,4;23,8;43,86;47,47;13,74;22,2;22,39;34,53
18;191;KAPLAN;GÖLGE;M12;930,9;578,7;1008,5;5,2;5,92;66,69;6,934;64,38;6,62;64,4;6,5;171,1;197,2;26,99;47,9;49,12;12,64;21,24;28,45;39,99
18;191;KAPLAN;GÖLGE;M13;880,6;567,7;870,7;5,35;4,51;62,22;7,59;62,26;7,3;65,7;6,8;164,1;193,5;22,79;64,76;57,2;13,28;21,08;24,38;38,25
18;191;KAPLAN;GÖLGE;M7;977;523,9;979,7;4,21;6,24;66,51;7,749;64,82;6,47;64,5;6,9;156,1;201,6;21,74;45,94;51,64;12,77;22,87;28,59;39,11
18;191;KAPLAN;GÖLGE;M2;1013,8;494,8;925,8;2,71;6,04;62,35;7,593;64,07;5,13;63,3;6,8;157,4;207,6;27,84;52,57;56,23;13,84;22,67;28,44;33,48
18;191;KAPLAN;GÖLGE;M12;875,1;496;885,7;2,76;3,78;62,15;6,837;65,42;5;63,2;6,5;185,3;206,4;28,77;53,98;59,49;14,51;22,7;23,65;34,62
18;191;KAPLAN;GÖLGE;M13;905,4;588,4;909,7;2,86;3,66;65,88;7,803;65,67;5,47;65,6;6,5;161,4;155,3;21,25;57;56;13,87;21,59;22,01;36,2
18;191;KAPLAN;GÖLGE;M7;962,5;576,4;993,8;4,53;4,07;62,28;6,557;63,23;5,94;63,5;6,5;178,4;154;22,2;32,85;46,42;12,54;22,1;27,01;37,89
18;191;KAPLAN;GÖLGE;M2;1010,8;492;1022,6;2,93;5,55;62,31;6,463;63,13;5,93;64,7;7;153,5;204,9;22,33;44,99;56,04;14,39;22,77;22,47;32,36
18;191;KAPLAN;GÖLGE;M12;884,2;538,5;934,8;4,54;3,66;62,28;7,098;65,28;6,04;65,8;6,9;142,3;173,9;26,3;51,15;56,85;14,37;21,05;20,77;34,92
18;191;KAPLAN;GÖLGE;M13;996,2;540,4;990,6;4,32;5,05;63,08;7,755;65,82;5,5;64,1;6,3;152,5;151,6;20,48;58,67;59,7;12,78;21,71;29,77;31,81
18;191;KAPLAN;GÖLGE;M7;947,7;553,8;1017,9;4,86;5,8;62,34;7,036;65,94;5,69;63,3;6,2;154,9;194,9;20,5;45,08;47,8;14,64;21,55;25,35;38,65
18;191;KAPLAN;GÖLGE;M2;918,2;502,9;912,7;3,12;5,43;62,35;7,127;65,69;5,06;63,5;6,7;163,4;162,9;24,18;50,45;60;14,37;21,44;29,02;37,37
18;191;KAPLAN;GÖLGE;M12;933,2;541;895,7;4,08;6,64;64,21;7,108;64,28;7,65;63,2;6,9;141,3;153,6;24,78;36,74;46,92;13,56;21,55;29,66;34,3
18;191;KAPLAN;GÖLGE;M13;971;506,8;967,7;2,47;3,43;63,82;6,478;64,02;7,65;63,8;6,9;151,2;180,5;20,87;59,66;53,18;12,06;22,11;27,9;32,92
18;191;KAPLAN;GÖLGE;M7;900,8;582,9;998,3;4,74;2,68;65,88;6,996;62,05;6,85;65,2;6;174,1;184,4;27,93;43,35;45,45;14,09;21,53;27,15;32,69
18;191;KAPLAN;GÖLGE;M2;951,3;492,8;999,9;5,04;3,61;64,04;7,27;65,17;7,8;64,4;6;155,8;195,7;21,08;51,63;55,74;13,15;21,44;20,49;34,16
18;191;KAPLAN;GÖLGE;M12;924;561,5;1016,8;5,25;5,15;62,02;7,549;64,73;6,61;63,6;6,2;180,1;215,9;24,71;50,11;51,54;13,77;21,09;24,33;35,75
18;191;KAPLAN;GÖLGE;M13;956,1;500,6;962;3,85;4,77;65,19;7,457;64,98;6,95;65,6;6,1;140,7;206,8;23,34;54,75;51,29;14,07;22,84;28,27;32,38
18;191;KAPLAN;GÖLGE;M7;988,7;584,2;936,6;4,99;4,36;65,29;6,883;62,46;6,06;63,9;6,4;141,5;204,1;20,79;56,89;56,45;14,1;22,96;22,31;39,97
18;191;KAPLAN;GÖLGE;M2;1010,5;505,4;937,3;2,58;6,9;63,16;7,169;62,71;6,51;65,8;6,9;142,9;151,1;24,9;48,9;56,97;13,41;22,8;21,04;37,38
18;191;KAPLAN;GÖLGE;M12;885,2;501,5;920,6;2,43;6,35;66,3;7,444;62,37;6,84;63,6;6,9;177,5;173,2;21,57;56,05;46,82;12,12;21,99;22,34;36,13
18;191;KAPLAN;GÖLGE;M13;995,6;578,7;972,2;4,94;2,95;66,12;6,641;63,29;5,94;64,4;6,4;140,8;216,2;21,91;39,46;49,38;14,81;21,68;22,08;36,58
18;191;KAPLAN;GÖLGE;M7;982,7;493;926,2;4,4;7,57;63,44;7,688;62,05;7,51;63,1;6,6;173,4;159,8;27,91;53,36;53,57;12,49;22,41;20,07;33,97
18;191;KAPLAN;GÖLGE;M2;1001,5;574,4;912,5;4,04;3,11;66,19;6,656;65,6;5,76;65,2;6,7;181,6;206,2;24,27;59,56;47,95;14,68;21,4;25,54;38,41
18;191;KAPLAN;GÖLGE;M12;921,4;522,3;964,7;4,89;5,55;63,17;7,566;63,61;5,03;65,6;6,9;145,2;166,7;20,39;47,5;46,1;13,3;21,92;29,29;36,31
18;191;KAPLAN;GÖLGE;M13;961,9;557,9;1016,7;4,11;3,69;65,48;7,204;62,71;7,86;66;6,6;140,2;178,4;21,07;44,63;58,62;13,28;21,72;24,11;34,55
18;191;KAPLAN;GÖLGE;M7;928,2;582,3;880,4;4,42;2,97;66,16;7,643;63,97;7,11;63,1;6,2;177,6;216,8;20,18;61,36;56,84;14,57;22,36;28,59;31,33
18;191;KAPLAN;GÖLGE;M2;997,8;496;953,1;4,33;6,23;62,98;6,389;65,04;5,72;64,3;6,3;145,9;159,5;20,15;52,37;53,77;13,34;22,56;27,95;39,69
18;191;KAPLAN;GÖLGE;M12;886,6;541,2;882,1;3,45;6,43;66,5;6,453;65,64;7,44;63,4;7;170,5;176;28,75;59,87;58,67;14,01;22,24;21,95;34,7
18;191;KAPLAN;GÖLGE;M13;917;487,2;1021,8;5,38;4,99;63,91;7,739;65,53;7,88;63,1;6,5;151,2;181,4;24,69;62,47;59,84;13,66;21,15;20,47;34,74
18;191;KAPLAN;GÖLGE;M7;998,7;571,2;940,9;2,67;5,88;62,48;7,022;62,35;6,3;66;6,1;140,5;168,7;22,1;42,59;59,73;13,48;21,28;28,89;36,78
18;191;KAPLAN;GÖLGE;M2;877;580,6;1021,2;3,35;3,83;62,39;6,828;64,44;7,3;65,8;6,1;178,6;168,4;21,57;35,19;51,67;13,58;22,66;27,97;34,33
18;191;KAPLAN;GÖLGE;M12;935,2;532,7;950;3,39;4,35;64,98;6,642;64,3;7,97;63,1;6,6;167,2;177,3;22,22;48;48,19;12,9;22,75;20,19;39,91
18;191;KAPLAN;GÖLGE;M13;871,3;575,2;984,8;4,09;3,01;66,8;7,248;64,71;7,1;63,7;6,1;140,4;188,3;28,52;42,23;48,5;14,94;21,85;26,2;34,25
18;191;KAPLAN;GÖLGE;M7;871,7;491,7;990,4;4,4;4,64;64,62;7,717;65,72;5,63;63,1;6,6;179,9;213,7;26,85;52,36;56,88;14,04;21,58;23,25;37,45
18;191;KAPLAN;GÖLGE;M2;885,2;553,2;1015,3;2,4;5,61;65,2;7,618;65,32;5,52;63;6,9;158,6;173,9;23,72;30,92;45,96;13,85;21,55;20,92;39,15
18;191;KAPLAN;GÖLGE;M12;989,5;494,5;904;5,42;5,57;64,69;6,981;64,39;6,26;64,5;6,5;169,7;185,9;26,94;39,86;58,65;12,53;21,06;22,96;39,11
18;191;KAPLAN;GÖLGE;M13;979,7;494,1;997,4;4,29;6,1;65,68;7,899;64,87;5,14;64,6;6,7;150,4;212,5;22,36;41,31;46,93;13,45;22,87;24,39;34,06
18;191;KAPLAN;GÖLGE;M7;950,7;534,9;984,8;2,79;6,9;64,41;6,803;65,78;5,79;65,7;6,2;175,2;157,4;26,95;34,05;50,47;14,51;22,4;29,52;36,11
18;191;KAPLAN;GÖLGE;M2;1001,2;584,9;881,1;3,37;2,56;64,96;7,632;62,13;7,42;63,8;6,4;169,4;165,2;24,53;36,31;49,96;13,09;21,33;27,56;36,21
18;191;KAPLAN;GÖLGE;M12;913,6;512,2;981,8;5,03;7,87;65,73;6,729;62,24;6,14;63,6;6,6;153,1;216,3;21,78;45,68;53,1;13,25;22,22;28,12;32,2
18;191;KAPLAN;GÖLGE;M13;989,8;549,7;963,6;4,34;7,14;66,46;7,046;63,22;6,81;65,9;6,8;187,9;181;27,52;62,89;50,99;12,81;21,11;26,39;36,77
18;191;KAPLAN;GÖLGE;M7;903,3;541,9;995,9;2,82;4,28;62,34;7,578;65,71;6,09;63,9;6,8;145,5;161,2;27,9;33,24;55,08;12,46;21,45;20,96;34,8
18;191;KAPLAN;GÖLGE;M2;927,8;494,6;874,2;4,59;6,3;63,96;7,409;63,94;7,86;65,2;6,9;152,3;184,6;26,28;32,7;58,57;13,53;22,14;22,11;32,79
18;191;KAPLAN;GÖLGE;M12;920,4;562,1;915,7;3,11;4,7;63,33;6,537;63,66;6,85;64,4;7;146,8;157,5;21,6;43,18;46,06;14,95;22,9;27,56;32,34
18;191;KAPLAN;GÖLGE;M13;901,5;522,4;881;3,8;2,83;63,93;7,691;63,04;5,92;63,7;6,3;165,8;170,3;26,35;51,18;55,69;12,11;21,36;26,15;33,43
18;191;KAPLAN;GÖLGE;M7;903,1;536,6;892,2;5,15;6,79;65,13;7,688;64,08;7,39;63,2;6,3;175,5;169,1;23,19;55,74;59,18;13,8;22,65;21,73;34,01
18;191;KAPLAN;GÖLGE;M2;953;554,4;907,9;2,69;3,47;63,29;6,75;65,24;6,45;64,2;6,9;179,1;210,7;25,05;60,74;46,93;14,46;22,93;24,22;34,33
18;191;KAPLAN;GÖLGE;M12;987,8;580,2;955,1;4,91;5,7;62,57;7,314;63,24;7,41;64;6,9;146,1;200,7;28,84;60,83;56,31;12,15;21,03;29,14;36,11
18;191;KAPLAN;GÖLGE;M13;955,4;574,5;978;4,52;6,87;66,54;7,667;62,36;6,32;63,9;6,1;154,3;177,4;28,12;46,14;55,44;12,52;22,34;25,79;32,58
18;191;KAPLAN;GÖLGE;M7;879,7;566,7;976,4;3,98;7,06;62,51;7,272;65,9;6,29;65,2;6,8;157,1;158,3;26,26;49,9;46,05;13,29;22,28;27,98;38,42
18;191;KAPLAN;GÖLGE;M2;928,8;507,4;942,6;5,33;7,3;64,07;7,895;64,55;5,36;65,6;6,7;185;187;25,83;44,36;50,74;12,39;22,91;29,89;37,61
18;191;KAPLAN;GÖLGE;M12;920,2;537,9;951,4;3,46;6,38;62,97;7,854;65,08;7,5;63,8;6,4;145,3;175,9;22,68;38,05;54,81;14,59;21,03;20,3;32,08
18;191;KAPLAN;GÖLGE;M13;890,3;491;961;2,69;7,29;66,66;6,867;65,51;6,58;65,8;6,8;169,4;207,8;21,09;45,43;53,32;14,35;21,6;22,93;37,77
18;191;KAPLAN;GÖLGE;M7;982,9;522,8;893,2;2,99;5,14;66,78;6,426;64,06;7,72;65,8;6,9;166;218,8;27,23;49,28;51,59;12,02;21,96;21,32;33,54
18;191;KAPLAN;GÖLGE;M2;930,1;519,2;986,9;4,54;4,81;62,84;7,602;64,92;5,52;63,8;6,8;145,9;212,4;27,87;62,54;56,64;14,33;22,07;23,33;32,65
18;191;KAPLAN;GÖLGE;M12;1014,4;565,5;983,7;5,29;6,24;63,14;6,62;62,21;6,58;63,6;7;182,1;211,6;29,22;58,73;52,03;14,2;21,67;27,58;36,76
18;191;KAPLAN;GÖLGE;M13;1012,9;578,5;955,8;4,89;4,46;65,47;7,258;63,87;7,41;64,7;6;147,2;184,1;29,88;37,17;59,32;14,2;22,63;20,12;39,53
18;191;KAPLAN;GÖLGE;M7;914,6;548,3;992,8;5,16;5,87;63,75;6,551;64,35;5,84;64,5;6,9;150,6;162,6;21,9;39,86;51,01;13,38;21,62;22,66;34,34
18;191;KAPLAN;GÖLGE;M2;905,2;569,2;905,8;3,15;6,28;64,58;7,32;64,1;7,95;63,5;7;172,9;161,8;20,63;61,08;54,01;14,18;21,2;29,51;37,68
18;191;KAPLAN;GÖLGE;M12;922,4;529,7;1015,1;2,73;2,77;65,43;6,605;62,48;5,5;63,4;7;176,4;198,1;25,29;31,47;54,73;12,47;22,35;26,78;32,67
18;191;KAPLAN;GÖLGE;M13;921,8;535,3;934,6;2,5;6,71;63,44;7,271;62,16;7,56;63,5;6;160,5;158,4;27,53;31,8;51,96;14,19;22,23;24;38,97
18;191;KAPLAN;GÖLGE;M7;1011,6;567,2;884,3;2,9;2,7;66,38;7,775;65,57;7,85;63,4;6,1;171,5;166,4;24,09;36,15;55,65;13,88;22,46;20,5;37,78
18;191;KAPLAN;GÖLGE;M2;999,9;539,3;914;3,37;7,03;63,3;6,744;63,09;5,52;65;6,6;176,8;172,1;27,51;32,4;51,77;13,7;22,97;25,99;35,94
18;191;KAPLAN;GÖLGE;M12;905,2;507;881;2,72;4,88;63,88;7,676;62,77;7,06;64,2;6,2;149,5;160;20,94;46,03;55,67;13,4;21,6;21,39;39,67
18;191;KAPLAN;GÖLGE;M13;930;499;884,9;4,51;3,64;65,27;7,172;62,78;5,94;65,6;6,6;190;158,6;24,15;58,97;52,43;13,52;22,16;23,2;37,21
18;191;KAPLAN;GÖLGE;M7;913,4;568,8;884,3;2,78;5,61;62,69;6,881;64,4;5,17;64,7;6,7;185,7;195,1;24,08;37,33;55,45;14,57;21,4;21,23;35,97
18;191;KAPLAN;GÖLGE;M2;960,7;561,7;1009,9;2,77;7,84;62,68;6,566;65,83;5,28;63,7;6,8;164,4;187,9;24,61;55,49;55,98;12,6;22,15;20,9;37,5
18;191;KAPLAN;GÖLGE;M12;893,5;507,3;1028;3,46;7,14;63,46;6,98;64,05;5,45;64,4;6,7;181,2;207,3;26,92;54,12;55,13;12,38;21,67;25,39;31,31
18;191;KAPLAN;GÖLGE;M13;889,5;559,5;878,7;3,51;7,42;66,14;7,674;65,77;5,36;64,9;6,3;148,4;181;24,89;43,59;57,71;14,38;22,03;20,84;31,73
18;191;KAPLAN;GÖLGE;M7;968,8;575;883,7;4,98;8,2;62,96;6,934;63,99;7,21;63,9;6,8;163,4;160,5;22,24;49,32;57,63;13,68;21,32;24,42;31,85
18;191;KAPLAN;GÖLGE;M2;989,3;563,6;968,3;2,59;5,76;63,52;7,752;65,56;7,05;65,3;6,4;156;157,3;21,85;46,2;54,21;13,72;22,72;25,68;32,52
18;191;KAPLAN;GÖLGE;M12;950,7;503,1;894,4;4,16;5,92;64,37;6,747;63,5;5,02;64,4;6,3;173,5;203,8;21,97;43,83;49,59;12;22,94;21,67;32,26
18;191;KAPLAN;GÖLGE;M13;967,8;514,9;976,8;3,51;6,53;64,36;6,93;63,19;5,43;64,2;6;151,1;167,9;26,67;57,63;48,79;14,51;22,6;21,11;36,63
18;191;KAPLAN;GÖLGE;M7;892,5;545,8;1003,4;5,01;7,73;62,73;7,45;63,44;7,25;65,5;6,9;169,7;196,4;25,31;41,39;49,88;13,13;22,65;21,64;34,43
18;191;KAPLAN;GÖLGE;M2;949,4;544,7;910,1;2,89;6,43;64,86;6,558;63,62;7,04;65,2;6,8;160,9;192,3;23,31;47,44;45,56;14,67;21,46;23,69;34,33
18;191;KAPLAN;GÖLGE;M12;889,9;508,9;947,6;4,06;4,44;64,87;6,696;65,73;7,72;64,9;6,8;153,3;200;25,28;42,94;49,8;13,26;22,63;24,62;35,65
18;191;KAPLAN;GÖLGE;M13;1000,1;488,8;1028,5;2,5;6,93;63,76;6,704;62,32;6,71;64,4;6,5;175,3;204,4;29,87;32,92;53,13;13,71;22,42;29,75;38,09
18;191;KAPLAN;GÖLGE;M7;871,9;519,6;1022,9;4,78;8,06;62,82;6,499;63,75;7,86;65,5;6,9;157;150,6;29,4;57,45;59,42;12,77;22,92;20,65;34,26
18;191;KAPLAN;GÖLGE;M2;1004,8;564,9;999,4;4,6;2,64;63,22;7,303;65,9;5,8;64;6,1;172;174,7;26,66;30,14;57,3;12,23;22,08;25,71;35,39
18;191;KAPLAN;GÖLGE;M12;882,3;547,1;901,8;2,57;5,91;64,1;6,907;64,7;6,78;64,4;6,5;140,2;166,9;24,35;41,01;57,2;14,08;21,29;24,53;38,33
18;191;KAPLAN;GÖLGE;M13;953,1;573,3;945,9;4,5;7,96;62,44;7,726;63,4;6,99;64,9;6,2;170,9;178,1;26,53;42,31;48,35;13,8;22,71;26,88;31,29
18;191;KAPLAN;GÖLGE;M7;990,3;514,8;987,3;3,06;7,15;65,03;7,451;64,07;6,3;63,2;6,1;166,9;171,3;22,64;47,34;52,44;13,08;22,55;29,7;31,94
18;191;KAPLAN;GÖLGE;M2;880,2;540,2;903,6;3,54;3,59;63,8;7,447;65,33;7,87;64,1;6;144,1;218,5;27,92;64,15;54,72;12,46;21,37;25,83;33,73
18;191;KAPLAN;GÖLGE;M12;900,3;506;918,8;4,45;3,99;63,88;6,366;63,74;7,74;64,5;7;183,9;216,4;28,07;57,57;57,32;13,71;22,1;25,82;33,73
18;191;KAPLAN;GÖLGE;M13;888,4;491,7;960,6;2,57;7,95;62,94;7,678;64,31;5,18;63,7;6,1;142,3;160,4;20,02;60,94;47,47;12,37;22,56;24,8;36,99
18;191;KAPLAN;GÖLGE;M7;982,2;585,5;948,5;4,07;7,79;65,99;7,837;64,63;7,96;65,8;6,4;149,6;219,7;26,13;47,28;49,38;13,99;22,21;29,61;35,37
18;191;KAPLAN;GÖLGE;M2;986,2;527,6;997,5;4,3;2,78;62,79;6,994;63,61;5,63;65,7;6;155;150;29,3;58,91;45,25;14,41;21,41;28,46;31
18;191;KAPLAN;GÖLGE;M12;923;489,6;928,1;5,12;4;66,42;7,776;63,37;6,95;63,4;6,9;149,2;210,6;26,37;36,9;52,89;14,15;21,29;25,13;32,8
18;191;KAPLAN;GÖLGE;M13;961,4;587,7;959,3;2,51;4,42;64,49;6,802;62,78;5,21;66;6,9;170,9;174,9;28,7;51,55;52,32;12,06;21,42;23,53;39,05
18;191;KAPLAN;GÖLGE;M7;1014,5;514,2;892,7;5,31;3,95;62,93;6,592;63,39;6,27;65,4;6,5;175,1;159,2;29,67;55,66;51,16;12,48;22,02;26,22;35,16
18;191;KAPLAN;GÖLGE;M2;882,2;563,4;880,5;3,13;4,64;63,84;7,74;64,13;7,86;66;6,7;154,2;156,8;26,81;31,03;50,62;12,14;22,27;26,2;33,4
18;191;KAPLAN;GÖLGE;M12;981,3;540,4;972,5;3,46;7,26;65,11;7,472;65,81;6,84;66;6,9;149,6;195,5;29,28;50,26;55,53;14,9;22,02;23,43;39,22
18;191;KAPLAN;GÖLGE;M13;880,6;523,3;994,2;5,29;5,32;65,23;6,76;64,25;5,42;63,3;6,8;177,7;176,8;22,43;38,48;50,21;14,48;22,99;22,62;36,55
18;191;KAPLAN;GÖLGE;M7;978,7;495,6;881,5;4,6;7,23;62,28;6,842;64,7;6,54;64,7;6;151,4;209,1;22,12;55,65;46,39;15;22,55;22,42;37,8
18;191;KAPLAN;GÖLGE;M2;942,2;506,2;983,2;5,43;7,03;64,16;7,247;65,03;5,31;63,2;6;156,6;204,8;29,67;50,18;51,42;14,57;22,74;25,91;35,53
18;191;KAPLAN;GÖLGE;M12;998,3;573,4;996,9;2,66;2,82;64,63;7,421;64,83;5,38;65,1;6,2;177,1;186,2;25,38;44,32;55,53;14,31;21,64;24,44;34,82
18;191;KAPLAN;GÖLGE;M13;952,4;489;1002,5;5,49;4,83;62,91;7,406;65,56;5,69;65,3;6,7;177;156,3;29,99;62,19;57,74;14,16;21,28;24,38;34,95
18;191;KAPLAN;GÖLGE;M7;966,5;508;892,3;2,98;7,7;62,03;6,933;64,45;5,05;64,9;6,2;184;161;25,88;44,41;47,12;14,24;21,72;27,92;38,53
18;191;KAPLAN;GÖLGE;M2;901,2;547,9;1009,1;4,77;7,17;62,95;7,775;64,45;5,43;63,6;6,8;166,1;198,2;27,37;63,17;59,44;13,83;21,1;26,03;37,12
18;191;KAPLAN;GÖLGE;M12;990,1;543,5;957,7;3,85;2,6;63,06;7,211;62,65;6,74;65,1;6,5;166;201,4;28,77;40,64;59,85;12,29;22,59;21,3;36,53
18;191;KAPLAN;GÖLGE;M13;905,5;506,8;922;5,29;4,4;62,09;6,831;64,05;6,65;66;6,7;161,8;152,6;24,53;34,51;45,23;14,68;21,61;27,67;38,77
18;191;KAPLAN;GÖLGE;M7;931,8;526,9;949,2;3,7;8,07;66,12;7,339;64,38;5,97;65,5;6,9;187,7;203,8;29,4;56,19;54,11;13,13;22,3;22,92;38,71
18;191;KAPLAN;GÖLGE;M2;913,8;534,4;900,5;3,11;3,75;63,55;7,656;62,48;6,54;64,4;6,5;165,2;159,4;27,93;49;50,08;14,2;21,61;28,51;34,93
18;191;KAPLAN;GÖLGE;M12;936,5;499,3;1021,5;2,58;2,57;62,21;7,276;64,11;5,87;65;6,2;153,8;152,9;20,88;31,88;50,05;12,89;21,2;22;37,29
18;191;KAPLAN;GÖLGE;M13;1010,8;553,5;894,7;4,46;5,72;63,87;6,651;65,52;5,24;66;6;170,9;153,2;21,96;58,29;53,47;13,13;21,54;25,58;31,01
18;191;KAPLAN;GÖLGE;M7;980,5;492,9;916,7;5,01;4,48;66,62;6,774;64,38;5,38;65,4;6,3;147,3;217;25,7;58,07;52,59;14,27;22,31;28,62;36,91
18;191;KAPLAN;GÖLGE;M2;914,4;486,4;1009,7;4,68;7,55;66,72;7,106;65,81;8;64,8;7;160,8;191,6;23,07;42,74;51,58;14,73;22,89;21,4;34,29
18;191;KAPLAN;GÖLGE;M12;920,5;499,7;904;2,42;6,46;63,2;6,86;64,48;7,55;63;6,6;177,5;172,6;22,22;57,5;49,75;14,84;21,72;22,4;36,89
18;191;KAPLAN;GÖLGE;M13;982,5;532,1;936,5;2,8;4,69;66,76;7,104;63,2;6,02;63,5;6,6;160,3;206,7;28,7;32,74;54,78;14,91;22,25;24,9;34,22
18;191;KAPLAN;GÖLGE;M7;999,4;566,4;989,2;5,41;5,92;65,15;7,752;65,45;6,73;63;6,3;178,4;202,8;28,15;57,44;45,69;13,86;21,73;28,54;39,43
18;191;KAPLAN;GÖLGE;M2;887,4;504,1;1018,5;2,59;3,96;64,33;6,694;65,3;7,34;63;6,7;162,2;186,3;24,54;60,72;51,83;13,91;22,75;24,62;31,05
18;191;KAPLAN;GÖLGE;M12;868,7;545;1008,2;2,51;3,27;65,02;6,905;65,03;5,2;66;6,5;172,8;216,7;27,18;37,6;56,92;12,04;22,8;25,61;36,15
18;191;KAPLAN;GÖLGE;M13;968;566,2;1004,3;4,45;7,44;63,58;7,848;63,95;5,63;64,6;6;155,2;170,3;24,72;35,22;51,63;13,95;22,05;20,72;39,2
18;191;KAPLAN;GÖLGE;M7;899,6;485,7;962,7;4,93;2,68;65,93;6,801;64,2;7,47;64,8;6,4;144,6;192,9;25,07;40,68;55,85;14,34;22,46;20,77;32,2
